17,7682647;1;;R1-R2;*10^4;10000
17,9919929;5000;;6,48E-05;0,648;
17,9921684;5001;;0,0001755;1,755;
17,9924716;5002;;0,0003032;3,032;
17,9929542;5003;;0,0004826;4,826;
17,9931163;5004;;0,0001621;1,621;
17,9934387;5005;;0,0003224;3,224;
17,993473;5006;;3,43E-05;0,343;
17,9936389;5007;;0,0001659;1,659;
17,9944305;5008;;0,0007916;7,916;
17,9950428;5009;;0,0006123;6,123;
17,9955177;5010;;0,0004749;4,749;
17,9952125;5011;;-0,0003052;-3,052;
17,9954891;5012;;0,0002766;2,766;
17,9957447;5013;;0,0002556;2,556;
17,9963569;5014;;0,0006122;6,122;
17,9966602;5015;;0,0003033;3,033;
17,9966697;5016;;9,50E-06;0,095;
17,9972782;5017;;0,0006085;6,085;
17,9972171;5018;;-6,11E-05;-0,611;
17,9976005;5019;;0,0003834;3,834;
17,9986953;5020;;0,0010948;10,948;
17,9989032;5021;;0,0002079;2,079;
17,9994869;5022;;0,0005837;5,837;
17,9992656;5023;;-0,0002213;-2,213;
17,9998149;5024;;0,0005493;5,493;
18,000164;5025;;0,0003491;3,491;
17,9999179;5026;;-0,0002461;-2,461;
18,0003967;5027;;0,0004788;4,788;
18,0008964;5028;;0,0004997;4,997;
18,0006961;5029;;-0,0002003;-2,003;
18,0015659;5030;;0,0008698;8,698;
18,0014038;5031;;-0,0001621;-1,621;
18,0016822;5032;;0,0002784;2,784;
18,0018482;5033;;0,000166;1,66;
18,0023441;5034;;0,0004959;4,959;
18,0029277;5035;;0,0005836;5,836;
18,0036296;5036;;0,0007019;7,019;
18,003828;5037;;0,0001984;1,984;
18,0043048;5038;;0,0004768;4,768;
18,0044708;5039;;0,000166;1,66;
18,0047302;5040;;0,0002594;2,594;
18,0047683;5041;;3,81E-05;0,381;
18,0056705;5042;;0,0009022;9,022;
18,0058746;5043;;0,0002041;2,041;
18,0058708;5044;;-3,80E-06;-0,038;
18,0061016;5045;;0,0002308;2,308;
18,0063209;5046;;0,0002193;2,193;
18,0061435;5047;;-0,0001774;-1,774;
18,0068836;5048;;0,0007401;7,401;
18,0069713;5049;;8,77E-05;0,877;
18,0073451;5050;;0,0003738;3,738;
18,0083045;5051;;0,0009594;9,594;
18,0091438;5052;;0,0008393;8,393;
18,0093364;5053;;0,0001926;1,926;
18,0094394;5054;;0,000103;1,03;
18,0096569;5055;;0,0002175;2,175;
18,0102367;5056;;0,0005798;5,798;
18,010231;5057;;-5,70E-06;-0,057;
18,0106639;5058;;0,0004329;4,329;
18,010643;5059;;-2,09E-05;-0,209;
18,011383;5060;;0,00074;7,4;
18,0116806;5061;;0,0002976;2,976;
18,0125427;5062;;0,0008621;8,621;
18,0127162;5063;;0,0001735;1,735;
18,011856;5064;;-0,0008602;-8,602;
18,0128803;5065;;0,0010243;10,243;
18,0129604;5066;;8,01E-05;0,801;
18,013031;5067;;7,06E-05;0,706;
18,0138816;5068;;0,0008506;8,506;
18,0143127;5069;;0,0004311;4,311;
18,0148315;5070;;0,0005188;5,188;
18,0149211;5071;;8,96E-05;0,896;
18,0153312;5072;;0,0004101;4,101;
18,0152702;5073;;-6,10E-05;-0,61;
18,015377;5074;;0,0001068;1,068;
18,0165443;5075;;0,0011673;11,673;
18,016611;5076;;6,67E-05;0,667;
18,0166606;5077;;4,96E-05;0,496;
18,0165843;5078;;-7,63E-05;-0,763;
18,0171413;5079;;0,000557;5,57;
18,017704;5080;;0,0005627;5,627;
18,0178985;5081;;0,0001945;1,945;
18,0181922;5082;;0,0002937;2,937;
18,0191249;5083;;0,0009327;9,327;
18,0188655;5084;;-0,0002594;-2,594;
18,0189476;5085;;8,21E-05;0,821;
18,0192737;5086;;0,0003261;3,261;
18,0199947;5087;;0,000721;7,21;
18,0204601;5088;;0,0004654;4,654;
18,0204162;5089;;-4,39E-05;-0,439;
18,0207195;5090;;0,0003033;3,033;
18,0216579;5091;;0,0009384;9,384;
18,0223636;5092;;0,0007057;7,057;
18,0220432;5093;;-0,0003204;-3,204;
18,0216884;5094;;-0,0003548;-3,548;
18,022108;5095;;0,0004196;4,196;
18,0222816;5096;;0,0001736;1,736;
18,0229187;5097;;0,0006371;6,371;
18,0230274;5098;;0,0001087;1,087;
18,0242443;5099;;0,0012169;12,169;
18,0246582;5100;;0,0004139;4,139;
18,0237998;5101;;-0,0008584;-8,584;
18,0245723;5102;;0,0007725;7,725;
18,0251007;5103;;0,0005284;5,284;
18,0256633;5104;;0,0005626;5,626;
18,0261421;5105;;0,0004788;4,788;
18,0255641;5106;;-0,000578;-5,78;
18,0254173;5107;;-0,0001468;-1,468;
18,0260944;5108;;0,0006771;6,771;
18,0268878;5109;;0,0007934;7,934;
18,0271854;5110;;0,0002976;2,976;
18,0272388;5111;;5,34E-05;0,534;
18,0279388;5112;;0,0007;7;
18,0284233;5113;;0,0004845;4,845;
18,0284976;5114;;7,43E-05;0,743;
18,0289134;5115;;0,0004158;4,158;
18,0292377;5116;;0,0003243;3,243;
18,0293769;5117;;0,0001392;1,392;
18,0293159;5118;;-6,10E-05;-0,61;
18,0299701;5119;;0,0006542;6,542;
18,0301818;5120;;0,0002117;2,117;
18,0304584;5121;;0,0002766;2,766;
18,0310401;5122;;0,0005817;5,817;
18,0307903;5123;;-0,0002498;-2,498;
18,0317993;5124;;0,001009;10,09;
18,0320205;5125;;0,0002212;2,212;
18,0320281;5126;;7,60E-06;0,076;
18,0322017;5127;;0,0001736;1,736;
18,0324306;5128;;0,0002289;2,289;
18,0331859;5129;;0,0007553;7,553;
18,0334377;5130;;0,0002518;2,518;
18,0336303;5131;;0,0001926;1,926;
18,0340633;5132;;0,000433;4,33;
18,0343379;5133;;0,0002746;2,746;
18,034666;5134;;0,0003281;3,281;
18,0345439;5135;;-0,0001221;-1,221;
18,0350952;5136;;0,0005513;5,513;
18,0355262;5137;;0,000431;4,31;
18,0364093;5138;;0,0008831;8,831;
18,0362205;5139;;-0,0001888;-1,888;
18,0367736;5140;;0,0005531;5,531;
18,037178;5141;;0,0004044;4,044;
18,0365009;5142;;-0,0006771;-6,771;
18,0373115;5143;;0,0008106;8,106;
18,0372657;5144;;-4,58E-05;-0,458;
18,0381622;5145;;0,0008965;8,965;
18,0381889;5146;;2,67E-05;0,267;
18,0388412;5147;;0,0006523;6,523;
18,039112;5148;;0,0002708;2,708;
18,0393352;5149;;0,0002232;2,232;
18,0397377;5150;;0,0004025;4,025;
18,0402278;5151;;0,0004901;4,901;
18,0403842;5152;;0,0001564;1,564;
18,0405216;5153;;0,0001374;1,374;
18,0408649;5154;;0,0003433;3,433;
18,0416126;5155;;0,0007477;7,477;
18,0417003;5156;;8,77E-05;0,877;
18,0424461;5157;;0,0007458;7,458;
18,0421695;5158;;-0,0002766;-2,766;
18,0422744;5159;;0,0001049;1,049;
18,0426826;5160;;0,0004082;4,082;
18,0428409;5161;;0,0001583;1,583;
18,0428352;5162;;-5,70E-06;-0,057;
18,0436477;5163;;0,0008125;8,125;
18,0444355;5164;;0,0007878;7,878;
18,044569;5165;;0,0001335;1,335;
18,0446548;5166;;8,58E-05;0,858;
18,0450878;5167;;0,000433;4,33;
18,0452079;5168;;0,0001201;1,201;
18,0455741;5169;;0,0003662;3,662;
18,0459575;5170;;0,0003834;3,834;
18,045988;5171;;3,05E-05;0,305;
18,0463829;5172;;0,0003949;3,949;
18,0468997;5173;;0,0005168;5,168;
18,0474395;5174;;0,0005398;5,398;
18,0475425;5175;;0,000103;1,03;
18,0484199;5176;;0,0008774;8,774;
18,048212;5177;;-0,0002079;-2,079;
18,0483303;5178;;0,0001183;1,183;
18,0484123;5179;;8,20E-05;0,82;
18,0488662;5180;;0,0004539;4,539;
18,0494365;5181;;0,0005703;5,703;
18,0494632;5182;;2,67E-05;0,267;
18,0491809;5183;;-0,0002823;-2,823;
18,0500602;5184;;0,0008793;8,793;
18,050848;5185;;0,0007878;7,878;
18,0505218;5186;;-0,0003262;-3,262;
18,0509223;5187;;0,0004005;4,005;
18,0513076;5188;;0,0003853;3,853;
18,051752;5189;;0,0004444;4,444;
18,0523014;5190;;0,0005494;5,494;
18,0521736;5191;;-0,0001278;-1,278;
18,0528831;5192;;0,0007095;7,095;
18,053173;5193;;0,0002899;2,899;
18,0535049;5194;;0,0003319;3,319;
18,0538272;5195;;0,0003223;3,223;
18,0537853;5196;;-4,19E-05;-0,419;
18,0541286;5197;;0,0003433;3,433;
18,0539913;5198;;-0,0001373;-1,373;
18,0548229;5199;;0,0008316;8,316;
18,0555458;5200;;0,0007229;7,229;
18,0553035;5201;;-0,0002423;-2,423;
18,0553607;5202;;5,72E-05;0,572;
18,0564002;5203;;0,0010395;10,395;
18,0560207;5204;;-0,0003795;-3,795;
18,0562763;5205;;0,0002556;2,556;
18,0575866;5206;;0,0013103;13,103;
18,0572834;5207;;-0,0003032;-3,032;
18,0578269;5208;;0,0005435;5,435;
18,0577869;5209;;-4,00E-05;-0,4;
18,0581951;5210;;0,0004082;4,082;
18,0584774;5211;;0,0002823;2,823;
18,0592555;5212;;0,0007781;7,781;
18,0595989;5213;;0,0003434;3,434;
18,0591716;5214;;-0,0004273;-4,273;
18,0595436;5215;;0,000372;3,72;
18,0597286;5216;;0,000185;1,85;
18,0602836;5217;;0,000555;5,55;
18,0607128;5218;;0,0004292;4,292;
18,0612106;5219;;0,0004978;4,978;
18,0612545;5220;;4,39E-05;0,439;
18,061758;5221;;0,0005035;5,035;
18,061779;5222;;2,10E-05;0,21;
18,0622196;5223;;0,0004406;4,406;
18,0629482;5224;;0,0007286;7,286;
18,0626983;5225;;-0,0002499;-2,499;
18,0630741;5226;;0,0003758;3,758;
18,0638122;5227;;0,0007381;7,381;
18,0645122;5228;;0,0007;7;
18,0641746;5229;;-0,0003376;-3,376;
18,0644588;5230;;0,0002842;2,842;
18,064495;5231;;3,62E-05;0,362;
18,06501;5232;;0,000515;5,15;
18,0656661;5233;;0,0006561;6,561;
18,065237;5234;;-0,0004291;-4,291;
18,0663318;5235;;0,0010948;10,948;
18,0665416;5236;;0,0002098;2,098;
18,0669269;5237;;0,0003853;3,853;
18,0671901;5238;;0,0002632;2,632;
18,0672893;5239;;9,92E-05;0,992;
18,0675334;5240;;0,0002441;2,441;
18,0672168;5241;;-0,0003166;-3,166;
18,0685539;5242;;0,0013371;13,371;
18,0687484;5243;;0,0001945;1,945;
18,0689945;5244;;0,0002461;2,461;
18,0686035;5245;;-0,000391;-3,91;
18,0688991;5246;;0,0002956;2,956;
18,0695438;5247;;0,0006447;6,447;
18,0701999;5248;;0,0006561;6,561;
18,0704669;5249;;0,000267;2,67;
18,0696392;5250;;-0,0008277;-8,277;
18,0706615;5251;;0,0010223;10,223;
18,0710105;5252;;0,000349;3,49;
18,0713138;5253;;0,0003033;3,033;
18,0717411;5254;;0,0004273;4,273;
18,0720577;5255;;0,0003166;3,166;
18,072647;5256;;0,0005893;5,893;
18,0727729;5257;;0,0001259;1,259;
18,0728855;5258;;0,0001126;1,126;
18,0731353;5259;;0,0002498;2,498;
18,0738067;5260;;0,0006714;6,714;
18,0738792;5261;;7,25E-05;0,725;
18,0744056;5262;;0,0005264;5,264;
18,074934;5263;;0,0005284;5,284;
18,0745372;5264;;-0,0003968;-3,968;
18,0747795;5265;;0,0002423;2,423;
18,0752143;5266;;0,0004348;4,348;
18,0759048;5267;;0,0006905;6,905;
18,0764179;5268;;0,0005131;5,131;
18,0764274;5269;;9,50E-06;0,095;
18,0761566;5270;;-0,0002708;-2,708;
18,0769634;5271;;0,0008068;8,068;
18,0772724;5272;;0,000309;3,09;
18,0771274;5273;;-0,000145;-1,45;
18,0779151;5274;;0,0007877;7,877;
18,0784416;5275;;0,0005265;5,265;
18,0785579;5276;;0,0001163;1,163;
18,0791778;5277;;0,0006199;6,199;
18,0794811;5278;;0,0003033;3,033;
18,079792;5279;;0,0003109;3,109;
18,0798015;5280;;9,50E-06;0,095;
18,0800781;5281;;0,0002766;2,766;
18,0806751;5282;;0,000597;5,97;
18,080738;5283;;6,29E-05;0,629;
18,0808315;5284;;9,35E-05;0,935;
18,0819473;5285;;0,0011158;11,158;
18,0821266;5286;;0,0001793;1,793;
18,0822734;5287;;0,0001468;1,468;
18,0825748;5288;;0,0003014;3,014;
18,0824642;5289;;-0,0001106;-1,106;
18,0834865;5290;;0,0010223;10,223;
18,0833053;5291;;-0,0001812;-1,812;
18,0839653;5292;;0,00066;6,6;
18,0842475;5293;;0,0002822;2,822;
18,0846138;5294;;0,0003663;3,663;
18,0842761;5295;;-0,0003377;-3,377;
18,0848617;5296;;0,0005856;5,856;
18,0850334;5297;;0,0001717;1,717;
18,0859355;5298;;0,0009021;9,021;
18,0861263;5299;;0,0001908;1,908;
18,0862751;5300;;0,0001488;1,488;
18,0863876;5301;;0,0001125;1,125;
18,0867614;5302;;0,0003738;3,738;
18,0877246;5303;;0,0009632;9,632;
18,087902;5304;;0,0001774;1,774;
18,087574;5305;;-0,000328;-3,28;
18,0879077;5306;;0,0003337;3,337;
18,0877323;5307;;-0,0001754;-1,754;
18,0885391;5308;;0,0008068;8,068;
18,0886802;5309;;0,0001411;1,411;
18,0886478;5310;;-3,24E-05;-0,324;
18,0895099;5311;;0,0008621;8,621;
18,08996;5312;;0,0004501;4,501;
18,0894508;5313;;-0,0005092;-5,092;
18,0902194;5314;;0,0007686;7,686;
18,0905723;5315;;0,0003529;3,529;
18,090578;5316;;5,70E-06;0,057;
18,0909099;5317;;0,0003319;3,319;
18,0916423;5318;;0,0007324;7,324;
18,0917739;5319;;0,0001316;1,316;
18,0918712;5320;;9,73E-05;0,973;
18,0918121;5321;;-5,91E-05;-0,591;
18,0927982;5322;;0,0009861;9,861;
18,0928459;5323;;4,77E-05;0,477;
18,0923614;5324;;-0,0004845;-4,845;
18,0929412;5325;;0,0005798;5,798;
18,093748;5326;;0,0008068;8,068;
18,0940475;5327;;0,0002995;2,995;
18,0940761;5328;;2,86E-05;0,286;
18,0945148;5329;;0,0004387;4,387;
18,0950431;5330;;0,0005283;5,283;
18,0955371;5331;;0,000494;4,94;
18,0956363;5332;;9,92E-05;0,992;
18,0959033;5333;;0,000267;2,67;
18,0954551;5334;;-0,0004482;-4,482;
18,0956611;5335;;0,000206;2,06;
18,0968894;5336;;0,0012283;12,283;
18,0966644;5337;;-0,000225;-2,25;
18,0974292;5338;;0,0007648;7,648;
18,0977001;5339;;0,0002709;2,709;
18,0981197;5340;;0,0004196;4,196;
18,0982704;5341;;0,0001507;1,507;
18,0982952;5342;;2,48E-05;0,248;
18,0992317;5343;;0,0009365;9,365;
18,0988712;5344;;-0,0003605;-3,605;
18,0992107;5345;;0,0003395;3,395;
18,0998306;5346;;0,0006199;6,199;
18,1001567;5347;;0,0003261;3,261;
18,1005783;5348;;0,0004216;4,216;
18,1007537;5349;;0,0001754;1,754;
18,1010246;5350;;0,0002709;2,709;
18,1015262;5351;;0,0005016;5,016;
18,1014804;5352;;-4,58E-05;-0,458;
18,102457;5353;;0,0009766;9,766;
18,1026401;5354;;0,0001831;1,831;
18,1021213;5355;;-0,0005188;-5,188;
18,1027793;5356;;0,000658;6,58;
18,1030979;5357;;0,0003186;3,186;
18,1032752;5358;;0,0001773;1,773;
18,1039142;5359;;0,000639;6,39;
18,104454;5360;;0,0005398;5,398;
18,1043834;5361;;-7,06E-05;-0,706;
18,1040439;5362;;-0,0003395;-3,395;
18,1042823;5363;;0,0002384;2,384;
18,1045703;5364;;0,000288;2,88;
18,1050434;5365;;0,0004731;4,731;
18,1054248;5366;;0,0003814;3,814;
18,1059551;5367;;0,0005303;5,303;
18,1060485;5368;;9,34E-05;0,934;
18,1067562;5369;;0,0007077;7,077;
18,1072692;5370;;0,000513;5,13;
18,1077499;5371;;0,0004807;4,807;
18,1078262;5372;;7,63E-05;0,763;
18,108406;5373;;0,0005798;5,798;
18,1087245;5374;;0,0003185;3,185;
18,1085758;5375;;-0,0001487;-1,487;
18,1087951;5376;;0,0002193;2,193;
18,1090087;5377;;0,0002136;2,136;
18,1094169;5378;;0,0004082;4,082;
18,1096973;5379;;0,0002804;2,804;
18,109745;5380;;4,77E-05;0,477;
18,1101703;5381;;0,0004253;4,253;
18,1105232;5382;;0,0003529;3,529;
18,1108665;5383;;0,0003433;3,433;
18,1104888;5384;;-0,0003777;-3,777;
18,111536;5385;;0,0010472;10,472;
18,1114616;5386;;-7,44E-05;-0,744;
18,1127014;5387;;0,0012398;12,398;
18,1120128;5388;;-0,0006886;-6,886;
18,1126308;5389;;0,000618;6,18;
18,1135864;5390;;0,0009556;9,556;
18,1136856;5391;;9,92E-05;0,992;
18,1137924;5392;;0,0001068;1,068;
18,1139659;5393;;0,0001735;1,735;
18,114952;5394;;0,0009861;9,861;
18,1140842;5395;;-0,0008678;-8,678;
18,1143093;5396;;0,0002251;2,251;
18,1150722;5397;;0,0007629;7,629;
18,1155223;5398;;0,0004501;4,501;
18,1157741;5399;;0,0002518;2,518;
18,1159973;5400;;0,0002232;2,232;
18,1159858;5401;;-1,15E-05;-0,115;
18,1164188;5402;;0,000433;4,33;
18,1168651;5403;;0,0004463;4,463;
18,1169757;5404;;0,0001106;1,106;
18,1171016;5405;;0,0001259;1,259;
18,1174774;5406;;0,0003758;3,758;
18,1173667;5407;;-0,0001107;-1,107;
18,1179924;5408;;0,0006257;6,257;
18,1188125;5409;;0,0008201;8,201;
18,1194515;5410;;0,000639;6,39;
18,1194133;5411;;-3,82E-05;-0,382;
18,1195449;5412;;0,0001316;1,316;
18,1196575;5413;;0,0001126;1,126;
18,1196098;5414;;-4,77E-05;-0,477;
18,1199626;5415;;0,0003528;3,528;
18,1208343;5416;;0,0008717;8,717;
18,1209411;5417;;0,0001068;1,068;
18,1210823;5418;;0,0001412;1,412;
18,1224765;5419;;0,0013942;13,942;
18,1222076;5420;;-0,0002689;-2,689;
18,1224441;5421;;0,0002365;2,365;
18,1227245;5422;;0,0002804;2,804;
18,1229972;5423;;0,0002727;2,727;
18,1227359;5424;;-0,0002613;-2,613;
18,1235237;5425;;0,0007878;7,878;
18,1241798;5426;;0,0006561;6,561;
18,124195;5427;;1,52E-05;0,152;
18,1241512;5428;;-4,38E-05;-0,438;
18,1241531;5429;;1,90E-06;0,019;
18,1247272;5430;;0,0005741;5,741;
18,1248359;5431;;0,0001087;1,087;
18,1256847;5432;;0,0008488;8,488;
18,126131;5433;;0,0004463;4,463;
18,1265659;5434;;0,0004349;4,349;
18,1258811;5435;;-0,0006848;-6,848;
18,1267242;5436;;0,0008431;8,431;
18,1272373;5437;;0,0005131;5,131;
18,1272525;5438;;1,52E-05;0,152;
18,1276569;5439;;0,0004044;4,044;
18,1281776;5440;;0,0005207;5,207;
18,1278762;5441;;-0,0003014;-3,014;
18,1282043;5442;;0,0003281;3,281;
18,1290321;5443;;0,0008278;8,278;
18,129095;5444;;6,29E-05;0,629;
18,1294441;5445;;0,0003491;3,491;
18,1295948;5446;;0,0001507;1,507;
18,1295547;5447;;-4,01E-05;-0,401;
18,1302013;5448;;0,0006466;6,466;
18,130577;5449;;0,0003757;3,757;
18,1305904;5450;;1,34E-05;0,134;
18,1309986;5451;;0,0004082;4,082;
18,1315021;5452;;0,0005035;5,035;
18,1314525;5453;;-4,96E-05;-0,496;
18,1320552;5454;;0,0006027;6,027;
18,1324825;5455;;0,0004273;4,273;
18,1326179;5456;;0,0001354;1,354;
18,13241;5457;;-0,0002079;-2,079;
18,1324195;5458;;9,50E-06;0,095;
18,1334552;5459;;0,0010357;10,357;
18,1338615;5460;;0,0004063;4,063;
18,1342124;5461;;0,0003509;3,509;
18,1345138;5462;;0,0003014;3,014;
18,1349773;5463;;0,0004635;4,635;
18,1354255;5464;;0,0004482;4,482;
18,1358814;5465;;0,0004559;4,559;
18,1361885;5466;;0,0003071;3,071;
18,1357154;5467;;-0,0004731;-4,731;
18,1357517;5468;;3,63E-05;0,363;
18,1364517;5469;;0,0007;7;
18,1370372;5470;;0,0005855;5,855;
18,1367149;5471;;-0,0003223;-3,223;
18,1369705;5472;;0,0002556;2,556;
18,1374969;5473;;0,0005264;5,264;
18,1376571;5474;;0,0001602;1,602;
18,1380405;5475;;0,0003834;3,834;
18,1383075;5476;;0,000267;2,67;
18,1388874;5477;;0,0005799;5,799;
18,1385383;5478;;-0,0003491;-3,491;
18,1390895;5479;;0,0005512;5,512;
18,1391754;5480;;8,59E-05;0,859;
18,1398944;5481;;0,000719;7,19;
18,1402988;5482;;0,0004044;4,044;
18,1404724;5483;;0,0001736;1,736;
18,1404018;5484;;-7,06E-05;-0,706;
18,1409893;5485;;0,0005875;5,875;
18,1417465;5486;;0,0007572;7,572;
18,1418876;5487;;0,0001411;1,411;
18,1412162;5488;;-0,0006714;-6,714;
18,1422958;5489;;0,0010796;10,796;
18,1427116;5490;;0,0004158;4,158;
18,1432456;5491;;0,000534;5,34;
18,1431198;5492;;-0,0001258;-1,258;
18,1433277;5493;;0,0002079;2,079;
18,1439609;5494;;0,0006332;6,332;
18,1441268;5495;;0,0001659;1,659;
18,1446132;5496;;0,0004864;4,864;
18,1440105;5497;;-0,0006027;-6,027;
18,1448421;5498;;0,0008316;8,316;
18,1453742;5499;;0,0005321;5,321;
18,1456222;5500;;0,000248;2,48;
18,1458549;5501;;0,0002327;2,327;
18,1460323;5502;;0,0001774;1,774;
18,1464862;5503;;0,0004539;4,539;
18,1462707;5504;;-0,0002155;-2,155;
18,1464691;5505;;0,0001984;1,984;
18,1464519;5506;;-1,72E-05;-0,172;
18,1477928;5507;;0,0013409;13,409;
18,1482868;5508;;0,000494;4,94;
18,1482257;5509;;-6,11E-05;-0,611;
18,1485118;5510;;0,0002861;2,861;
18,148468;5511;;-4,38E-05;-0,438;
18,1483478;5512;;-0,0001202;-1,202;
18,149065;5513;;0,0007172;7,172;
18,1492767;5514;;0,0002117;2,117;
18,1498851;5515;;0,0006084;6,084;
18,1496028;5516;;-0,0002823;-2,823;
18,1496295;5517;;2,67E-05;0,267;
18,1504364;5518;;0,0008069;8,069;
18,1506881;5519;;0,0002517;2,517;
18,1513938;5520;;0,0007057;7,057;
18,1515617;5521;;0,0001679;1,679;
18,15139;5522;;-0,0001717;-1,717;
18,1516952;5523;;0,0003052;3,052;
18,1518058;5524;;0,0001106;1,106;
18,1530265;5525;;0,0012207;12,207;
18,1528263;5526;;-0,0002002;-2,002;
18,1537876;5527;;0,0009613;9,613;
18,1541576;5528;;0,00037;3,7;
18,1544513;5529;;0,0002937;2,937;
18,1536788;5530;;-0,0007725;-7,725;
18,153944;5531;;0,0002652;2,652;
18,1551361;5532;;0,0011921;11,921;
18,1555671;5533;;0,000431;4,31;
18,1554756;5534;;-9,15E-05;-0,915;
18,1550598;5535;;-0,0004158;-4,158;
18,1559047;5536;;0,0008449;8,449;
18,1561145;5537;;0,0002098;2,098;
18,1564006;5538;;0,0002861;2,861;
18,1565742;5539;;0,0001736;1,736;
18,1567459;5540;;0,0001717;1,717;
18,1571273;5541;;0,0003814;3,814;
18,1580352;5542;;0,0009079;9,079;
18,1578769;5543;;-0,0001583;-1,583;
18,1586322;5544;;0,0007553;7,553;
18,1582374;5545;;-0,0003948;-3,948;
18,1586952;5546;;0,0004578;4,578;
18,1588172;5547;;0,000122;1,22;
18,1593532;5548;;0,000536;5,36;
18,1594734;5549;;0,0001202;1,202;
18,1596794;5550;;0,000206;2,06;
18,1604537;5551;;0,0007743;7,743;
18,1610069;5552;;0,0005532;5,532;
18,1611175;5553;;0,0001106;1,106;
18,1606388;5554;;-0,0004787;-4,787;
18,161518;5555;;0,0008792;8,792;
18,1615352;5556;;1,72E-05;0,172;
18,161724;5557;;0,0001888;1,888;
18,1623592;5558;;0,0006352;6,352;
18,1621742;5559;;-0,000185;-1,85;
18,1626873;5560;;0,0005131;5,131;
18,1634483;5561;;0,000761;7,61;
18,1630516;5562;;-0,0003967;-3,967;
18,1639575;5563;;0,0009059;9,059;
18,1644115;5564;;0,000454;4,54;
18,1638622;5565;;-0,0005493;-5,493;
18,1641349;5566;;0,0002727;2,727;
18,1646308;5567;;0,0004959;4,959;
18,1648044;5568;;0,0001736;1,736;
18,1652221;5569;;0,0004177;4,177;
18,1654891;5570;;0,000267;2,67;
18,1660804;5571;;0,0005913;5,913;
18,1667671;5572;;0,0006867;6,867;
18,1669292;5573;;0,0001621;1,621;
18,1673736;5574;;0,0004444;4,444;
18,1667613;5575;;-0,0006123;-6,123;
18,1655273;5576;;-0,001234;-12,34;
18,1649303;5577;;-0,000597;-5,97;
18,1645469;5578;;-0,0003834;-3,834;
18,1638031;5579;;-0,0007438;-7,438;
18,1637058;5580;;-9,73E-05;-0,973;
18,163412;5581;;-0,0002938;-2,938;
18,1622791;5582;;-0,0011329;-11,329;
18,1623268;5583;;4,77E-05;0,477;
18,161663;5584;;-0,0006638;-6,638;
18,1614704;5585;;-0,0001926;-1,926;
18,161108;5586;;-0,0003624;-3,624;
18,1606884;5587;;-0,0004196;-4,196;
18,1606693;5588;;-1,91E-05;-0,191;
18,1597824;5589;;-0,0008869;-8,869;
18,1596851;5590;;-9,73E-05;-0,973;
18,159048;5591;;-0,0006371;-6,371;
18,1596679;5592;;0,0006199;6,199;
18,1589126;5593;;-0,0007553;-7,553;
18,1586933;5594;;-0,0002193;-2,193;
18,1590995;5595;;0,0004062;4,062;
18,1582622;5596;;-0,0008373;-8,373;
18,1583633;5597;;0,0001011;1,011;
18,1578273;5598;;-0,000536;-5,36;
18,1578121;5599;;-1,52E-05;-0,152;
18,157566;5600;;-0,0002461;-2,461;
18,1569137;5601;;-0,0006523;-6,523;
18,1565265;5602;;-0,0003872;-3,872;
18,1564388;5603;;-8,77E-05;-0,877;
18,1560764;5604;;-0,0003624;-3,624;
18,1564674;5605;;0,000391;3,91;
18,1560955;5606;;-0,0003719;-3,719;
18,1559696;5607;;-0,0001259;-1,259;
18,1551609;5608;;-0,0008087;-8,087;
18,1550827;5609;;-7,82E-05;-0,782;
18,154644;5610;;-0,0004387;-4,387;
18,1546134;5611;;-3,06E-05;-0,306;
18,1544723;5612;;-0,0001411;-1,411;
18,1542797;5613;;-0,0001926;-1,926;
18,1537628;5614;;-0,0005169;-5,169;
18,1538181;5615;;5,53E-05;0,553;
18,1541481;5616;;0,00033;3,3;
18,1536979;5617;;-0,0004502;-4,502;
18,1532497;5618;;-0,0004482;-4,482;
18,1534614;5619;;0,0002117;2,117;
18,1528873;5620;;-0,0005741;-5,741;
18,1528644;5621;;-2,29E-05;-0,229;
18,1524505;5622;;-0,0004139;-4,139;
18,1523094;5623;;-0,0001411;-1,411;
18,1527462;5624;;0,0004368;4,368;
18,1520996;5625;;-0,0006466;-6,466;
18,1516475;5626;;-0,0004521;-4,521;x
18,1516494;5627;;1,90E-06;0,019;
18,152378;5628;;0,0007286;7,286;
18,1511306;5629;;-0,0012474;-12,474;
18,1518421;5630;;0,0007115;7,115;
